opeid,name,address,city,state,state_desc,zipcode,zipcode_ext,school_type_code,school_type_desc,year_1,year_1_borrowers_in_default,year_1_borrowers_in_repay,year_1_default_rate,year_2,year_2_borrowers_in_default,year_2_borrowers_in_repay,year_2_default_rate,year_3,year_3_borrowers_in_default,year_3_borrowers_in_repay,year_3_default_rate
2371,UNIVERSITY OF NORTHWESTERN- ST PAUL,3003 SNELLING AVENUE NORTH,SAINT PAUL,MN,MINNESOTA,55113,1598,2,PrivateNonProfit,2013,15,739,2,2012,23,779,2.9,2011,31,794,3.9
1840,UNIVERSITY OF NOTRE DAME,400 MAIN BUILDING,NOTRE DAME,IN,INDIANA,46556,5602,2,PrivateNonProfit,2013,7,1720,0.4,2012,12,1874,0.6,2011,14,1665,0.8
3184,UNIVERSITY OF OKLAHOMA,660 PARRINGTON OVAL,NORMAN,OK,OKLAHOMA,73019,3073,1,Public,2013,262,5670,4.6,2012,223,5795,3.8,2011,284,5782,4.9
3223,UNIVERSITY OF OREGON,110 JOHNSON HALL,EUGENE,OR,OREGON,97403,1226,1,Public,2013,139,4517,3,2012,187,4039,4.6,2011,219,3767,5.8
3378,UNIVERSITY OF PENNSYLVANIA,3451 WALNUT STREET,PHILADELPHIA,PA,PENNSYLVANIA,19104,6216,2,PrivateNonProfit,2013,52,3557,1.4,2012,46,3897,1.1,2011,49,3652,1.3
20988,UNIVERSITY OF PHOENIX,1625 WEST FOUNTAINHEAD PARKWAY,TEMPE,AZ,ARIZONA,85282,2371,3,PrivateForProfit,2013,26004,194107,13.3,2012,27288,201163,13.5,2011,45123,236722,19
1980,UNIVERSITY OF PIKEVILLE,147 SYCAMORE STREET,PIKEVILLE,KY,KENTUCKY,41501,1194,2,PrivateNonProfit,2013,59,453,13,2012,68,441,15.4,2011,41,326,12.5
3379,UNIVERSITY OF PITTSBURGH - PITTSBURGH,107 CATHEDRAL OF LEARNING4200 FIFTH AVEN,PITTSBURGH,PA,PENNSYLVANIA,15260,1,1,Public,2013,307,7991,3.8,2012,395,9041,4.3,2011,345,8084,4.2
3224,UNIVERSITY OF PORTLAND,5000 NORTH WILLAMETTE BOULEVARD,PORTLAND,OR,OREGON,97203,5798,2,PrivateNonProfit,2013,9,797,1.1,2012,13,824,1.5,2011,10,845,1.1
7228,UNIVERSITY OF PUERTO RICO - ARECIBO,"STREET NUMBER 653, ROUTE 128, KM.8 BARRIO LAS DUNA",ARECIBO,PR,PUERTO RICO,614,4010,1,Public,2013,24,190,12.6,2012,11,75,14.6,2011,503,4223,11.9
7206,UNIVERSITY OF PUERTO RICO - CAYEY UNIVERSITY COLLEGE,205 ANTONIO R. BARCELO AVENUE,CAYEY,PR,PUERTO RICO,736,5534,1,Public,2013,7,81,8.6,2012,6,41,14.6,2011,502,4225,11.8
3942,UNIVERSITY OF PUERTO RICO - CENTRAL ADMINISTRATION,CALLLE GUARACANALESTACION EXPERI,SAN JUAN,PR,PUERTO RICO,936,4984,1,Public,2013,293,3260,8.9,2012,400,3743,10.6,2011,502,4213,11.9
3943,UNIVERSITY OF PUERTO RICO - HUMACAO UNIVERSITY COLLEGE,100 STATE ROAD 908,HUMACAO,PR,PUERTO RICO,791,4300,1,Public,2013,23,153,15,2012,11,99,11.1,2011,502,4226,11.8
3944,UNIVERSITY OF PUERTO RICO - MAYAGUEZ,ROAD # 2 POST STREET ALFONSO VALDEZBOULEVARD,MAYAGUEZ,PR,PUERTO RICO,680,0,1,Public,2013,54,863,6.2,2012,27,513,5.2,2011,502,4303,11.6
24600,UNIVERSITY OF PUERTO RICO - MEDICAL SCIENCE CAMPUS,DEANSHIP OF STUDENT AFFAIRSFINANCIAL AID O,SAN JUAN,PR,PUERTO RICO,936,0,1,Public,2013,16,408,3.9,2012,10,344,2.9,2011,502,4243,11.8
7108,UNIVERSITY OF PUERTO RICO - RIO PIEDRAS CAMPUS,39 PONCE DE LEON AVENUE,RíO PIEDRAS,PR,PUERTO RICO,931,3300,1,Public,2013,42,604,6.9,2012,28,413,6.7,2011,502,4213,11.9
10922,UNIVERSITY OF PUERTO RICO - UTUADO,CARRETERA NUM. 123 KILOMETRO 52.2BARRIO SALTO AR,UTUADO,PR,PUERTO RICO,641,2500,1,Public,2013,88,831,10.5,2012,44,403,10.9,2011,507,4276,11.8
10975,UNIVERSITY OF PUERTO RICO BAYAMON TECHNICAL UNIVERSITY COLLEGE,NUMERO 170 CARRETERA 174 PARQUE INDUSTRI,BAYAMON,PR,PUERTO RICO,959,1911,1,Public,2013,11,136,8,2012,6,65,9.2,2011,502,4217,11.9
30160,UNIVERSITY OF PUERTO RICO CAROLINA REGIONAL COLLEGE,CARRETERA 887 BARRIO SAN ANTON,CAROLINA,PR,PUERTO RICO,985,0,1,Public,2013,23,159,14.4,2012,5,82,6,2011,502,4224,11.8
12123,"UNIVERSITY OF PUERTO RICO, AGUADILLA REGIONAL COLLEGE",CALLE NORTH EAST BASE RAMEY,AGUADILLA,PR,PUERTO RICO,604,160,1,Public,2013,10,162,6.1,2012,7,77,9,2011,505,4245,11.8
9652,"UNIVERSITY OF PUERTO RICO, PONCE ",2151 SANTIAGO DE LOS CABALLEROS AVEESQUINA BY PASS,PONCE,PR,PUERTO RICO,716,0,1,Public,2013,11,136,8,2012,9,74,12.1,2011,503,4218,11.9
3797,UNIVERSITY OF PUGET SOUND,1500 NORTH WARNER STREET,TACOMA,WA,WASHINGTON,98416,1,2,PrivateNonProfit,2013,11,603,1.8,2012,20,617,3.2,2011,15,625,2.4
1322,UNIVERSITY OF REDLANDS,1200 EAST COLTON AVENUE,REDLANDS,CA,CALIFORNIA,92373,999,2,PrivateNonProfit,2013,38,1396,2.7,2012,41,1351,3,2011,44,1430,3
3414,UNIVERSITY OF RHODE ISLAND,GREEN HALL 35 CAMPUS AVENU,KINGSTON,RI,RHODE ISLAND,2881,0,1,Public,2013,134,3271,4,2012,167,3185,5.2,2011,214,2908,7.3
3744,UNIVERSITY OF RICHMOND,28 WESTHAMPTON WAY,RICHMOND,VA,VIRGINIA,23173,1,2,PrivateNonProfit,2013,17,799,2.1,2012,12,778,1.5,2011,12,699,1.7
3116,UNIVERSITY OF RIO GRANDE,218 NORTH COLLEGE AVENUE,RIO GRANDE,OH,OHIO,45674,3131,2,PrivateNonProfit,2013,248,1072,23.1,2012,209,1020,20.4,2011,200,951,21
2894,UNIVERSITY OF ROCHESTER,240 WALLIS HALL,ROCHESTER,NY,NEW YORK,14627,9000,2,PrivateNonProfit,2013,21,1710,1.2,2012,34,1625,2,2011,40,1539,2.5
1832,UNIVERSITY OF SAINT FRANCIS,2701 SPRING STREET,FORT WAYNE,IN,INDIANA,46808,3994,2,PrivateNonProfit,2013,40,747,5.3,2012,43,776,5.5,2011,34,760,4.4
1409,UNIVERSITY OF SAINT JOSEPH,1678 ASYLUM AVENUE,WEST HARTFORD,CT,CONNECTICUT,6117,2791,2,PrivateNonProfit,2013,24,751,3.1,2012,38,647,5.8,2011,17,465,3.6
1943,UNIVERSITY OF SAINT MARY,4100 SOUTH 4TH STREET TRAFFICWAY,LEAVENWORTH,KS,KANSAS,66048,5023,2,PrivateNonProfit,2013,25,317,7.8,2012,19,378,5,2011,22,304,7.2
3654,UNIVERSITY OF SAINT THOMAS,3800 MONTROSE BOULEVARD,HOUSTON,TX,TEXAS,77006,4626,2,PrivateNonProfit,2013,34,911,3.7,2012,32,749,4.2,2011,35,513,6.8
2345,UNIVERSITY OF SAINT THOMAS,2115 SUMMIT AVENUE,ST PAUL,MN,MINNESOTA,55105,1096,2,PrivateNonProfit,2013,44,2262,1.9,2012,49,2303,2.1,2011,93,2208,4.2
10395,UNIVERSITY OF SAN DIEGO,5998 ALCALA PARK,SAN DIEGO,CA,CALIFORNIA,92110,2492,2,PrivateNonProfit,2013,41,1783,2.2,2012,27,1729,1.5,2011,48,1659,2.8
1325,UNIVERSITY OF SAN FRANCISCO,2130 FULTON STREET,SAN FRANCISCO,CA,CALIFORNIA,94117,1080,2,PrivateNonProfit,2013,57,2404,2.3,2012,63,2316,2.7,2011,111,2058,5.3
3167,UNIVERSITY OF SCIENCE & ARTS OF OKLAHOMA,1727 W. ALABAMA,CHICKASHA,OK,OKLAHOMA,73018,5322,1,Public,2013,28,246,11.3,2012,34,249,13.6,2011,43,245,17.5
3384,UNIVERSITY OF SCRANTON,800 LINDEN,SCRANTON,PA,PENNSYLVANIA,18510,4622,2,PrivateNonProfit,2013,43,1365,3.1,2012,48,1495,3.2,2011,51,1271,4
3469,UNIVERSITY OF SIOUX FALLS,1101 WEST 22ND STREET,SIOUX FALLS,SD,SOUTH DAKOTA,57105,1699,2,PrivateNonProfit,2013,16,506,3.1,2012,28,494,5.6,2011,19,437,4.3
1057,UNIVERSITY OF SOUTH ALABAMA,307 UNIVERSITY BOULEVARD NORTH,MOBILE,AL,ALABAMA,36688,2,1,Public,2013,284,3625,7.8,2012,289,3847,7.5,2011,252,3514,7.1
3449,UNIVERSITY OF SOUTH CAROLINA - AIKEN,471 UNIVERSITY PARKWAY,AIKEN,SC,SOUTH CAROLINA,29801,6399,1,Public,2013,60,861,6.9,2012,54,890,6,2011,67,814,8.2
3450,UNIVERSITY OF SOUTH CAROLINA - BEAUFORT,1 UNIVERSITY BLVD.,BLUFFTON,SC,SOUTH CAROLINA,29909,4602,1,Public,2013,57,524,10.8,2012,56,541,10.3,2011,34,409,8.3
3448,UNIVERSITY OF SOUTH CAROLINA - COLUMBIA,COLUMBIA-CAMPUS,COLUMBIA,SC,SOUTH CAROLINA,29208,3999,1,Public,2013,267,5866,4.5,2012,241,5851,4.1,2011,254,5364,4.7
3453,UNIVERSITY OF SOUTH CAROLINA - LANCASTER,476 HUBBARD DRIVE,LANCASTER,SC,SOUTH CAROLINA,29721,889,1,Public,2013,82,409,20,2012,81,394,20.5,2011,61,359,16.9
3454,UNIVERSITY OF SOUTH CAROLINA - SALKEHATCHIE,465 JAMES BRANDT BOULEVARD,ALLENDALE,SC,SOUTH CAROLINA,29810,617,1,Public,2013,146,573,25.4,2012,157,604,25.9,2011,87,404,21.5
3426,UNIVERSITY OF SOUTH CAROLINA - SUMTER,200 MILLER ROAD,SUMTER,SC,SOUTH CAROLINA,29150,2498,1,Public,2013,33,306,10.7,2012,36,293,12.2,2011,36,282,12.7
4927,UNIVERSITY OF SOUTH CAROLINA - UNION,309 EAST ACADEMY STREET,UNION,SC,SOUTH CAROLINA,29379,729,1,Public,2013,66,172,38.3,2012,69,206,33.4,2011,48,174,27.5
6951,UNIVERSITY OF SOUTH CAROLINA UPSTATE,800 UNIVERSITY WAY,SPARTANBURG,SC,SOUTH CAROLINA,29303,9972,1,Public,2013,154,1629,9.4,2012,150,1719,8.7,2011,139,1551,8.9
3474,UNIVERSITY OF SOUTH DAKOTA,414 EAST CLARK STREET,VERMILLION,SD,SOUTH DAKOTA,57069,2390,1,Public,2013,133,2651,5,2012,172,2617,6.5,2011,161,2512,6.4
1537,UNIVERSITY OF SOUTH FLORIDA,4202 EAST FOWLER AVENUESVC 1102,TAMPA,FL,FLORIDA,33620,6960,1,Public,2013,523,10013,5.2,2012,519,9689,5.3,2011,681,9105,7.4
1328,UNIVERSITY OF SOUTHERN CALIFORNIA,UNIVERSITY PARK CAMPUS,LOS ANGELES,CA,CALIFORNIA,90089,1,2,PrivateNonProfit,2013,133,7440,1.7,2012,89,6900,1.2,2011,107,5783,1.8
1808,UNIVERSITY OF SOUTHERN INDIANA,8600 UNIVERSITY BOULEVARD,EVANSVILLE,IN,INDIANA,47712,3596,1,Public,2013,149,2531,5.8,2012,171,2584,6.6,2011,219,2278,9.6
2054,UNIVERSITY OF SOUTHERN MAINE,96 FALMOUTH STREET,PORTLAND,ME,MAINE,4104,9301,1,Public,2013,153,2567,5.9,2012,145,2396,6,2011,157,2276,6.8
2441,UNIVERSITY OF SOUTHERN MISSISSIPPI,118 COLLEGE DRIVE,HATTIESBURG,MS,MISSISSIPPI,39406,1,1,Public,2013,529,4697,11.2,2012,511,4643,11,2011,531,4392,12
21244,UNIVERSITY OF SPA & COSMETOLOGY ARTS,2913 WEST WHITE OAKS DRIVE,SPRINGFIELD,IL,ILLINOIS,62704,0,3,PrivateForProfit,2013,6,165,3.6,2012,10,182,5.4,2011,12,151,7.9
31713,UNIVERSITY OF ST. AUGUSTINE FOR HEALTH SCIENCES,700 WINDY POINT DRIVE,SAN MARCOS,CA,CALIFORNIA,92069,0,3,PrivateForProfit,2013,1,391,0.2,2012,2,346,0.5,2011,0,264,0
1664,UNIVERSITY OF ST. FRANCIS,500 WILCOX STREET,JOLIET,IL,ILLINOIS,60435,6188,2,PrivateNonProfit,2013,26,798,3.2,2012,37,780,4.7,2011,27,730,3.6
1538,UNIVERSITY OF TAMPA (THE),401 WEST KENNEDY BOULEVARD,TAMPA,FL,FLORIDA,33606,1490,2,PrivateNonProfit,2013,70,1447,4.8,2012,74,1492,4.9,2011,93,1377,6.7
3530,UNIVERSITY OF TENNESSEE,800 ANDY HOLT AVENUE,KNOXVILLE,TN,TENNESSEE,37996,150,1,Public,2013,273,5689,4.7,2012,306,5547,5.5,2011,316,5260,6
3529,UNIVERSITY OF TENNESSEE - CHATTANOOGA,615 MCCALLIE AVENUEDEPT.4805,CHATTANOOGA,TN,TENNESSEE,37403,2598,1,Public,2013,187,2549,7.3,2012,161,2324,6.9,2011,182,2041,8.9
3531,UNIVERSITY OF TENNESSEE - MARTIN,325 ADMINISTRATION,MARTIN,TN,TENNESSEE,38238,2,1,Public,2013,185,1847,10,2012,193,1814,10.6,2011,223,1698,13.1
6725,UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER,62 SOUTH DUNLAP SUITE 200,MEMPHIS,TN,TENNESSEE,38163,4900,1,Public,2013,273,5689,4.7,2012,0,15,0,2011,0,19,0
3599,UNIVERSITY OF TEXAS - RIO GRANDE VALLEY,1201 WEST UNIVERSITY DRIVE,EDINBURG,TX,TEXAS,78539,2999,1,Public,2013,266,3615,7.3,2012,356,3364,10.5,2011,378,3055,12.3
3656,UNIVERSITY OF TEXAS AT ARLINGTON,701 SOUTH NEDDERMAN DRIVE,ARLINGTON,TX,TEXAS,76019,125,1,Public,2013,554,8848,6.2,2012,569,8290,6.8,2011,468,6334,7.3
3658,UNIVERSITY OF TEXAS AT AUSTIN,2400 INNER CAMPUS DRIVE,AUSTIN,TX,TEXAS,78712,0,1,Public,2013,274,8197,3.3,2012,301,8261,3.6,2011,365,7721,4.7
9741,UNIVERSITY OF TEXAS AT DALLAS,800 WEST CAMPBELL ROAD,RICHARDSON,TX,TEXAS,75080,1407,1,Public,2013,146,3083,4.7,2012,172,3054,5.6,2011,208,2854,7.2
3661,UNIVERSITY OF TEXAS AT EL PASO,500 WEST UNIVERSITY,EL PASO,TX,TEXAS,79968,500,1,Public,2013,525,4896,10.7,2012,472,4617,10.2,2011,387,3923,9.8
10115,UNIVERSITY OF TEXAS AT SAN ANTONIO,ONE UTSA CIRCLE,SAN ANTONIO,TX,TEXAS,78249,600,1,Public,2013,551,7606,7.2,2012,658,7607,8.6,2011,750,6798,11
11163,UNIVERSITY OF TEXAS AT TYLER,3900 UNIVERSITY BOULEVARD,TYLER,TX,TEXAS,75799,6699,1,Public,2013,118,1737,6.7,2012,140,1654,8.4,2011,143,1516,9.4
4951,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT HOUSTON,7000 FANNIN,HOUSTON,TX,TEXAS,77030,5400,1,Public,2013,7,836,0.8,2012,7,744,0.9,2011,8,610,1.3
3659,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,7703 FLOYD CURL DRIVE,SAN ANTONIO,TX,TEXAS,78229,3900,1,Public,2013,14,832,1.6,2012,20,811,2.4,2011,26,766,3.3
42439,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER (THE),11937 US HIGHWAY 271,TYLER,TX,TEXAS,75708,3154,1,Public,2013,392,3410,11.4,2012,378,3397,11.1,2011,,,
25554,UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,1515 HOLCOMBE,HOUSTON,TX,TEXAS,77030,240,1,Public,2013,2,102,1.9,2012,2,81,2.4,2011,4,71,5.6
4952,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,301 UNIVERSITY BOULEVARD,GALVESTON,TX,TEXAS,77555,1305,1,Public,2013,8,761,1,2012,8,658,1.2,2011,21,608,3.4
9930,UNIVERSITY OF TEXAS OF THE PERMIAN BASIN,4901 EAST UNIVERSITY BOULEVARD,ODESSA,TX,TEXAS,79762,1,1,Public,2013,86,792,10.8,2012,64,786,8.1,2011,94,815,11.5
10019,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER (THE),5323 HARRY HINES BOULEVARD,DALLAS,TX,TEXAS,75390,9096,1,Public,2013,3,377,0.7,2012,6,356,1.6,2011,4,334,1.1
3350,UNIVERSITY OF THE ARTS (THE),320 SOUTH BROAD STREET,PHILADELPHIA,PA,PENNSYLVANIA,19102,9493,2,PrivateNonProfit,2013,55,655,8.3,2012,48,735,6.5,2011,61,693,8.8
1962,UNIVERSITY OF THE CUMBERLANDS,6191 COLLEGE STATION DRIVE,WILLIAMSBURG,KY,KENTUCKY,40769,1372,2,PrivateNonProfit,2013,83,1287,6.4,2012,70,1118,6.2,2011,75,858,8.7
1441,UNIVERSITY OF THE DISTRICT OF COLUMBIA,4200 CONNECTICUT AVENUE NORTHWEST,WASHINGTON,DC,DISTRICT OF,20008,1175,1,Public,2013,185,1185,15.6,2012,157,1071,14.6,2011,157,844,18.6
3578,UNIVERSITY OF THE INCARNATE WORD,4301 BROADWAY,SAN ANTONIO,TX,TEXAS,78209,6398,2,PrivateNonProfit,2013,146,2041,7.1,2012,140,1861,7.5,2011,163,1768,9.2
1094,UNIVERSITY OF THE OZARKS,415 NORTH COLLEGE AVENUE,CLARKSVILLE,AR,ARKANSAS,72830,2880,2,PrivateNonProfit,2013,19,146,13,2012,23,131,17.5,2011,18,116,15.5
1329,UNIVERSITY OF THE PACIFIC,3601 PACIFIC AVENUE,STOCKTON,CA,CALIFORNIA,95211,197,2,PrivateNonProfit,2013,25,1773,1.4,2012,57,1687,3.3,2011,57,1624,3.5
32183,UNIVERSITY OF THE POTOMAC,1401 H STREET NORTHWEST,WASHINGTON,DC,DISTRICT OF,20005,9997,3,PrivateForProfit,2013,38,216,17.5,2012,30,224,13.3,2011,53,337,15.7
35453,UNIVERSITY OF THE ROCKIES,"TABOR CENTER, 1201 16TH STREET STE. 200 ",DENVER,CO,COLORADO,80202,1787,3,PrivateForProfit,2013,51,1317,3.8,2012,54,1234,4.3,2011,51,765,6.6
3937,UNIVERSITY OF THE SACRED HEART,ROSALES & SAN ANTONIO STREET,SAN JUAN,PR,PUERTO RICO,914,383,2,PrivateNonProfit,2013,137,1462,9.3,2012,153,1347,11.3,2011,209,1208,17.3
3353,UNIVERSITY OF THE SCIENCES IN PHILADELPHIA,600 SOUTH 43RD STREET,PHILADELPHIA,PA,PENNSYLVANIA,19104,4495,2,PrivateNonProfit,2013,18,611,2.9,2012,14,645,2.1,2011,15,609,2.4
3534,UNIVERSITY OF THE SOUTH (THE),735 UNIVERSITY AVENUE,SEWANEE,TN,TENNESSEE,37383,1000,2,PrivateNonProfit,2013,6,207,2.8,2012,3,229,1.3,2011,8,165,4.8
2650,UNIVERSITY OF THE SOUTHWEST,6610 NORTH LOVINGTON HIGHWAY,HOBBS,NM,NEW MEXICO,88240,9129,2,PrivateNonProfit,2013,45,366,12.2,2012,33,253,13,2011,31,232,13.3
3946,UNIVERSITY OF THE VIRGIN ISLANDS,#2 JOHN BREWERS BAY,ST.THOMAS,VI,VIRGIN ISLANDS,802,9990,1,Public,2013,43,416,10.3,2012,45,328,13.7,2011,47,285,16.4
36963,UNIVERSITY OF THE WEST,1409 NORTH WALNUT GROVE AVENUE,ROSEMEAD,CA,CALIFORNIA,91770,3709,2,PrivateNonProfit,2013,7,46,15.2,2012,6,41,14.6,2011,5,36,13.8
3131,UNIVERSITY OF TOLEDO,2801 WEST BANCROFT STREET,TOLEDO,OH,OHIO,43606,3390,1,Public,2013,628,6349,9.8,2012,714,6654,10.7,2011,836,6156,13.5
3185,UNIVERSITY OF TULSA (THE),800 SOUTH TUCKER DRIVE,TULSA,OK,OKLAHOMA,74104,9700,2,PrivateNonProfit,2013,19,650,2.9,2012,27,649,4.1,2011,50,686,7.2
3675,UNIVERSITY OF UTAH,201 SOUTH 1460 EAST RM 105,SALT LAKE CITY,UT,UTAH,84112,9055,1,Public,2013,194,5752,3.3,2012,171,5218,3.2,2011,189,4769,3.9
3306,UNIVERSITY OF VALLEY FORGE,1401 CHARLESTOWN ROAD,PHOENIXVILLE,PA,PENNSYLVANIA,19460,2399,2,PrivateNonProfit,2013,36,316,11.3,2012,46,334,13.7,2011,30,279,10.7
3696,UNIVERSITY OF VERMONT AND STATE AGRICULTURAL COLLEGE,85 SOUTH PROSPECT STREET WATERMAN BUILDI,BURLINGTON,VT,VERMONT,5405,160,1,Public,2013,75,2541,2.9,2012,98,2611,3.7,2011,90,2355,3.8
3745,UNIVERSITY OF VIRGINIA,1827 UNIVERSITY AVENUE,CHARLOTTESVILLE,VA,VIRGINIA,22903,2600,1,Public,2013,27,2877,0.9,2012,47,2743,1.7,2011,43,2502,1.7
3747,UNIVERSITY OF VIRGINIA'S COLLEGE AT WISE (THE),1 COLLEGE AVENUE,WISE,VA,VIRGINIA,24293,4412,1,Public,2013,45,387,11.6,2012,43,420,10.2,2011,44,355,12.3
3798,UNIVERSITY OF WASHINGTON - SEATTLE,3917 UNIVERSITY WAY NE,SEATTLE,WA,WASHINGTON,98195,1122,1,Public,2013,223,8705,2.5,2012,239,8648,2.7,2011,336,7728,4.3
1024,UNIVERSITY OF WEST ALABAMA,205 NORTH WASHINGTON,LIVINGSTON,AL,ALABAMA,35470,0,1,Public,2013,203,2331,8.7,2012,174,2220,7.8,2011,180,1868,9.6
3955,UNIVERSITY OF WEST FLORIDA (THE),11000 UNIVERSITY PARKWAY,PENSACOLA,FL,FLORIDA,32514,5750,1,Public,2013,179,2468,7.2,2012,168,2223,7.5,2011,185,1891,9.7
1601,UNIVERSITY OF WEST GEORGIA,1601 MAPLE STREET,CARROLLTON,GA,GEORGIA,30118,2,1,Public,2013,256,3234,7.9,2012,257,2895,8.8,2011,280,2675,10.4
12309,UNIVERSITY OF WESTERN STATES,2900 NORTH EAST132ND AVENUE,PORTLAND,OR,OREGON,97230,3099,2,PrivateNonProfit,2013,4,198,2,2012,4,143,2.7,2011,5,148,3.3
3917,UNIVERSITY OF WISCONSIN - EAU CLAIRE,PARK & GARFIELD AVENUE,EAU CLAIRE,WI,WISCONSIN,54702,4004,1,Public,2013,68,2499,2.7,2012,64,2307,2.7,2011,87,2236,3.8
3899,UNIVERSITY OF WISCONSIN - GREEN BAY,2420 NICOLET DRIVE,GREEN BAY,WI,WISCONSIN,54311,7001,1,Public,2013,87,1791,4.8,2012,59,1663,3.5,2011,65,1522,4.2
3919,UNIVERSITY OF WISCONSIN - LACROSSE,1725 STATE STREET,LA CROSSE,WI,WISCONSIN,54601,3742,1,Public,2013,35,2078,1.6,2012,39,2060,1.8,2011,38,2021,1.8
3895,UNIVERSITY OF WISCONSIN - MADISON,500 LINCOLN DRIVEROOM 161 BASCOM,MADISON,WI,WISCONSIN,53706,1380,1,Public,2013,70,5821,1.2,2012,89,5911,1.5,2011,93,5483,1.6
3896,UNIVERSITY OF WISCONSIN - MILWAUKEE,2310 EAST HARTFORD AVENUE,MILWAUKEE,WI,WISCONSIN,53211,3165,1,Public,2013,495,7859,6.2,2012,436,7736,5.6,2011,439,7147,6.1
3920,UNIVERSITY OF WISCONSIN - OSHKOSH,800 ALGOMA BOULEVARD,OSHKOSH,WI,WISCONSIN,54901,8604,1,Public,2013,111,2813,3.9,2012,111,2769,4,2011,124,2728,4.5
5015,UNIVERSITY OF WISCONSIN - PARKSIDE,900 WOOD ROAD,KENOSHA,WI,WISCONSIN,53141,2000,1,Public,2013,124,1262,9.8,2012,157,1357,11.5,2011,162,1342,12
3921,UNIVERSITY OF WISCONSIN - PLATTEVILLE,1 UNIVERSITY PLAZA,PLATTEVILLE,WI,WISCONSIN,53818,3099,1,Public,2013,95,2022,4.6,2012,76,1855,4,2011,69,1678,4.1
3923,UNIVERSITY OF WISCONSIN - RIVER FALLS,410 SOUTH THIRD STREET,RIVER FALLS,WI,WISCONSIN,54022,5013,1,Public,2013,77,1838,4.1,2012,80,1849,4.3,2011,70,1659,4.2
3924,UNIVERSITY OF WISCONSIN - STEVENS POINT,2100 MAIN STREET,STEVENS POINT,WI,WISCONSIN,54481,3897,1,Public,2013,84,2219,3.7,2012,71,2202,3.2,2011,85,2060,4.1
3915,UNIVERSITY OF WISCONSIN - STOUT,712 SOUTH BROADWAY,MENOMONIE,WI,WISCONSIN,54751,790,1,Public,2013,85,2442,3.4,2012,93,2446,3.8,2011,87,2317,3.7
3925,UNIVERSITY OF WISCONSIN - SUPERIOR,BELKNAP & CATLIN AVENUE,SUPERIOR,WI,WISCONSIN,54880,2898,1,Public,2013,50,943,5.3,2012,71,873,8.1,2011,70,837,8.3
3926,UNIVERSITY OF WISCONSIN - WHITEWATER,800 WEST MAIN STREET,WHITEWATER,WI,WISCONSIN,53190,1792,1,Public,2013,126,2670,4.7,2012,139,2580,5.3,2011,177,2325,7.6
3897,UNIVERSITY OF WISCONSIN COLLEGES,780 REGENT STREETSUITE 130,MADISON,WI,WISCONSIN,53715,2635,1,Public,2013,436,3956,11,2012,356,3874,9.1,2011,358,3532,10.1
3932,UNIVERSITY OF WYOMING,DEPARTMENT 34341000 EAST UNIVE,LARAMIE,WY,WYOMING,82071,2000,1,Public,2013,97,2269,4.2,2012,95,2250,4.2,2011,115,2145,5.3
6577,UPMC SHADYSIDE,5230 CENTRE AVENUE,PITTSBURGH,PA,PENNSYLVANIA,15232,1381,2,PrivateNonProfit,2013,6,102,5.8,2012,13,161,8,2011,8,132,6
4669,UPPER CAPE COD REGIONAL TECHNICAL SCHOOL,220 SANDWICH ROAD,BOURNE,MA,MASSACHUSETTS,2532,3310,1,Public,2013,2,43,4.6,2012,4,51,7.8,2011,6,42,14.2
1893,UPPER IOWA UNIVERSITY,605 WASHINGTON STREET,FAYETTE,IA,IOWA,52142,9206,2,PrivateNonProfit,2013,240,2284,10.5,2012,180,2293,7.8,2011,153,1838,8.3
34373,UPPER VALLEY EDUCATORS INSTITUTE,194 DARTMOUTH COLLEGE HIGHWAY,LEBANON,NH,NEW HAMPSHIRE,3766,1358,2,PrivateNonProfit,2013,0,72,0,2012,0,41,0,2011,4,88,4.5
21169,UPPER VALLEY JOINT VOCATIONAL SCHOOL,8811 CAREER DRIVE,PIQUA,OH,OHIO,45356,9237,1,Public,2013,3,44,6.8,2012,4,49,8.1,2011,16,100,16
3133,URBANA UNIVERSITY,579 COLLEGE WAY,URBANA,OH,OHIO,43078,2091,2,PrivateNonProfit,2013,58,420,13.8,2012,45,358,12.5,2011,45,371,12.1
3385,URSINUS COLLEGE,601 EAST MAIN STREET,COLLEGEVILLE,PA,PENNSYLVANIA,19426,1000,2,PrivateNonProfit,2013,14,425,3.2,2012,5,397,1.2,2011,10,334,2.9
3134,URSULINE COLLEGE,2550 LANDER ROAD,PEPPER PIKE,OH,OHIO,44124,4398,2,PrivateNonProfit,2013,15,495,3,2012,32,556,5.7,2011,30,491,6.1
30306,UTAH COLLEGE OF MASSAGE THERAPY,25 SOUTH 300 EAST,SALT LAKE CITY,UT,UTAH,84111,1606,3,PrivateForProfit,2013,449,2275,19.7,2012,512,2541,20.1,2011,418,2120,19.7
