DEPARTURE_DATETIME,AIRLINE,DAY_OF_WEEK,DISTANCE,AIR_TIME,TAXI_IN,TAXI_OUT,DEPARTURE_DELAY
2015-06-18 14:57:00,VX,4,189,37.0,6.0,11.0,7.0
2015-06-18 16:11:00,WN,4,1521,182.0,6.0,18.0,41.0
2015-06-18 17:18:00,EV,4,127,26.0,12.0,6.0,-10.0
2015-06-18 17:24:00,MQ,4,674,97.0,18.0,5.0,654.0
2015-06-18 17:41:00,OO,4,926,123.0,4.0,10.0,-7.0
2015-06-18 17:50:00,NK,4,1744,225.0,7.0,11.0,44.0
2015-06-18 17:52:00,OO,4,1195,162.0,4.0,24.0,8.0
2015-06-18 18:42:00,EV,4,473,66.0,5.0,49.0,63.0
2015-06-18 19:10:00,EV,4,551,80.0,3.0,81.0,5.0
2015-06-18 19:52:00,WN,4,1750,206.0,7.0,9.0,62.0
2015-06-18 20:08:00,OO,4,216,35.0,5.0,13.0,-3.0
2015-06-18 20:09:00,OO,4,411,66.0,4.0,17.0,-6.0
2015-06-18 20:48:00,WN,4,409,58.0,4.0,9.0,48.0
2015-06-18 21:00:00,MQ,4,685,92.0,7.0,14.0,35.0
2015-06-18 22:14:00,WN,4,404,60.0,5.0,19.0,9.0
2015-06-18 22:38:00,EV,4,633,85.0,4.0,17.0,104.0
2015-06-18 23:36:00,US,4,1671,199.0,9.0,13.0,-4.0
2015-06-18 23:39:00,UA,4,978,128.0,7.0,18.0,176.0
2015-06-19 06:40:00,DL,5,134,32.0,10.0,8.0,0.0
2015-06-19 06:50:00,DL,5,334,48.0,15.0,20.0,-5.0
2015-06-19 09:10:00,DL,5,907,119.0,10.0,16.0,15.0
2015-06-19 09:16:00,DL,5,297,53.0,7.0,27.0,-3.0
2015-06-19 09:48:00,OO,5,694,90.0,4.0,23.0,46.0
2015-06-19 10:12:00,NK,5,1217,159.0,10.0,12.0,132.0
2015-06-19 10:17:00,NK,5,913,121.0,7.0,9.0,-8.0
2015-06-19 11:17:00,WN,5,1167,164.0,4.0,10.0,12.0
2015-06-19 13:57:00,B6,5,399,59.0,9.0,15.0,-2.0
2015-06-19 14:14:00,UA,5,2454,315.0,14.0,12.0,19.0
2015-06-19 14:41:00,OO,5,776,104.0,6.0,14.0,39.0
2015-06-19 15:11:00,EV,5,1034,141.0,5.0,9.0,-4.0
2015-06-19 16:19:00,AA,5,1045,140.0,53.0,15.0,-1.0
2015-06-19 16:19:00,WN,5,1450,183.0,8.0,8.0,14.0
2015-06-19 16:30:00,WN,5,223,44.0,3.0,13.0,0.0
2015-06-19 16:54:00,DL,5,577,78.0,5.0,14.0,25.0
2015-06-19 17:22:00,WN,5,793,107.0,5.0,9.0,17.0
2015-06-19 18:17:00,UA,5,733,115.0,28.0,33.0,12.0
2015-06-19 18:20:00,WN,5,1129,151.0,6.0,10.0,-5.0
2015-06-19 18:51:00,AA,5,1438,192.0,4.0,22.0,-4.0
2015-06-19 19:26:00,DL,5,1124,131.0,12.0,12.0,6.0
2015-06-19 19:28:00,WN,5,1020,135.0,7.0,7.0,18.0
2015-06-19 20:18:00,EV,5,1008,126.0,9.0,12.0,22.0
2015-06-19 20:23:00,AA,5,583,82.0,7.0,18.0,-2.0
2015-06-19 21:58:00,OO,5,114,24.0,7.0,14.0,-3.0
2015-06-19 22:01:00,NK,5,1514,194.0,17.0,12.0,6.0
2015-06-19 22:10:00,UA,5,733,121.0,7.0,22.0,130.0
2015-06-19 23:28:00,WN,5,314,44.0,8.0,8.0,153.0
2015-06-19 23:45:00,DL,5,1953,226.0,5.0,8.0,-3.0
2015-06-20 06:03:00,OO,6,689,108.0,6.0,14.0,-7.0
2015-06-20 06:43:00,WN,6,479,69.0,4.0,11.0,-2.0
2015-06-20 07:11:00,DL,6,946,135.0,7.0,22.0,-4.0
2015-06-20 07:11:00,WN,6,327,56.0,8.0,9.0,-4.0
2015-06-20 07:18:00,WN,6,393,62.0,3.0,10.0,8.0
2015-06-20 08:32:00,VX,6,2218,274.0,10.0,8.0,-3.0
2015-06-20 08:58:00,DL,6,153,33.0,6.0,13.0,-2.0
2015-06-20 09:09:00,EV,6,241,37.0,4.0,10.0,18.0
2015-06-20 09:10:00,AA,6,2615,320.0,3.0,17.0,-5.0
2015-06-20 10:43:00,EV,6,351,62.0,12.0,8.0,-10.0
2015-06-20 11:02:00,AA,6,1055,135.0,4.0,15.0,-3.0
2015-06-20 11:31:00,WN,6,452,63.0,3.0,10.0,16.0
2015-06-20 11:45:00,NK,6,602,80.0,11.0,23.0,-9.0
2015-06-20 12:15:00,UA,6,550,78.0,2.0,18.0,75.0
2015-06-20 12:16:00,US,6,646,93.0,9.0,10.0,-9.0
2015-06-20 13:07:00,WN,6,580,82.0,3.0,8.0,32.0
2015-06-20 14:58:00,AA,6,1021,131.0,8.0,14.0,-7.0
2015-06-20 15:16:00,AA,6,1045,133.0,7.0,12.0,76.0
2015-06-20 15:24:00,EV,6,625,87.0,3.0,22.0,-5.0
2015-06-20 16:31:00,DL,6,317,49.0,4.0,38.0,11.0
2015-06-20 17:31:00,WN,6,409,,,9.0,46.0
2015-06-20 17:47:00,WN,6,1105,148.0,24.0,8.0,-3.0
2015-06-20 17:54:00,OO,6,359,60.0,7.0,12.0,-12.0
2015-06-20 18:14:00,DL,6,547,,9.0,23.0,39.0
2015-06-20 19:13:00,DL,6,226,45.0,4.0,21.0,48.0
2015-06-20 20:28:00,WN,6,417,63.0,29.0,8.0,-2.0
2015-06-21 02:12:00,B6,7,2537,295.0,3.0,15.0,134.0
2015-06-21 05:12:00,US,7,1009,141.0,6.0,15.0,-8.0
2015-06-21 05:30:00,DL,7,516,71.0,4.0,22.0,0.0
2015-06-21 07:04:00,WN,7,1671,226.0,6.0,6.0,-1.0
2015-06-21 07:06:00,AA,7,1217,157.0,13.0,33.0,1.0
2015-06-21 08:30:00,EV,7,488,70.0,10.0,18.0,-6.0
2015-06-21 08:37:00,UA,7,3302,401.0,5.0,16.0,-3.0
2015-06-21 08:42:00,WN,7,397,58.0,5.0,8.0,-3.0
2015-06-21 09:04:00,OO,7,1352,210.0,4.0,17.0,-1.0
2015-06-21 09:17:00,DL,7,1576,216.0,5.0,18.0,-5.0
2015-06-21 09:21:00,WN,7,373,58.0,4.0,8.0,1.0
2015-06-21 10:03:00,AA,7,802,128.0,14.0,11.0,6.0
2015-06-21 10:30:00,WN,7,672,101.0,7.0,18.0,0.0
2015-06-21 10:32:00,HA,7,163,29.0,8.0,8.0,-9.0
2015-06-21 11:56:00,UA,7,1050,138.0,6.0,10.0,-6.0
2015-06-21 12:58:00,OO,7,368,59.0,10.0,19.0,-12.0
2015-06-21 13:48:00,EV,7,331,57.0,2.0,16.0,4.0
2015-06-21 13:56:00,EV,7,262,40.0,4.0,12.0,-10.0
2015-06-21 14:15:00,WN,7,986,134.0,5.0,11.0,5.0
2015-06-21 14:16:00,AA,7,1616,186.0,17.0,12.0,41.0
2015-06-21 15:08:00,B6,7,1065,150.0,5.0,24.0,21.0
2015-06-21 15:14:00,OO,7,130,28.0,13.0,21.0,0.0
2015-06-21 15:25:00,WN,7,406,69.0,7.0,11.0,10.0
2015-06-21 15:47:00,UA,7,1703,216.0,6.0,18.0,-9.0
2015-06-21 17:11:00,WN,7,1057,140.0,5.0,12.0,1.0
2015-06-21 20:46:00,VX,7,236,51.0,12.0,7.0,-4.0
2015-06-21 22:12:00,WN,7,670,94.0,5.0,8.0,182.0
2015-06-21 23:07:00,DL,7,347,49.0,5.0,11.0,77.0
2015-06-22 06:17:00,OO,1,391,70.0,6.0,17.0,2.0
2015-06-22 07:54:00,EV,1,599,95.0,16.0,25.0,74.0
2015-06-22 07:57:00,DL,1,151,30.0,4.0,11.0,-3.0
2015-06-22 08:58:00,VX,1,2288,287.0,7.0,11.0,-7.0
2015-06-22 09:43:00,OO,1,599,81.0,7.0,27.0,167.0
2015-06-22 09:51:00,US,1,644,90.0,4.0,30.0,-4.0
2015-06-22 10:16:00,OO,1,337,55.0,36.0,21.0,-1.0
2015-06-22 10:35:00,US,1,742,101.0,3.0,11.0,-10.0
2015-06-22 11:17:00,B6,1,2704,301.0,5.0,23.0,49.0
2015-06-22 11:46:00,AA,1,204,40.0,8.0,10.0,-4.0
2015-06-22 12:33:00,B6,1,1076,144.0,6.0,19.0,-2.0
2015-06-22 13:43:00,B6,1,353,63.0,2.0,6.0,4.0
2015-06-22 14:42:00,EV,1,431,69.0,5.0,44.0,13.0
2015-06-22 15:15:00,B6,1,231,45.0,7.0,20.0,14.0
2015-06-22 15:57:00,B6,1,944,132.0,9.0,36.0,12.0
2015-06-22 16:43:00,UA,1,1744,202.0,8.0,15.0,118.0
2015-06-22 18:03:00,DL,1,404,76.0,8.0,20.0,-2.0
2015-06-22 19:36:00,DL,1,1005,156.0,9.0,18.0,39.0
2015-06-22 19:47:00,B6,1,944,150.0,5.0,45.0,41.0
2015-06-22 20:58:00,EV,1,315,49.0,5.0,34.0,3.0
2015-06-22 21:39:00,EV,1,313,52.0,5.0,14.0,7.0
2015-06-22 21:49:00,WN,1,696,95.0,6.0,14.0,14.0
2015-06-23 06:23:00,F9,2,1028,147.0,5.0,10.0,-7.0
2015-06-23 06:34:00,B6,2,228,45.0,5.0,12.0,-11.0
2015-06-23 07:14:00,EV,2,668,109.0,5.0,40.0,24.0
2015-06-23 08:25:00,DL,2,2586,301.0,17.0,14.0,-5.0
2015-06-23 10:28:00,AA,2,802,108.0,14.0,17.0,13.0
2015-06-23 10:29:00,AA,2,888,113.0,9.0,11.0,-7.0
2015-06-23 12:01:00,US,2,430,65.0,13.0,14.0,-9.0
2015-06-23 12:18:00,OO,2,250,52.0,5.0,12.0,-9.0
2015-06-23 13:04:00,AA,2,936,124.0,8.0,26.0,-1.0
2015-06-23 13:41:00,OO,2,236,,,,11.0
2015-06-23 14:00:00,UA,2,1208,156.0,15.0,22.0,6.0
2015-06-23 14:20:00,OO,2,114,23.0,6.0,14.0,0.0
2015-06-23 15:26:00,DL,2,340,64.0,6.0,73.0,-3.0
2015-06-23 15:35:00,AA,2,1464,178.0,11.0,10.0,-5.0
2015-06-23 15:59:00,DL,2,184,49.0,18.0,27.0,-1.0
2015-06-23 16:00:00,DL,2,957,134.0,8.0,24.0,0.0
2015-06-23 16:09:00,WN,2,895,108.0,5.0,10.0,-1.0
2015-06-23 16:19:00,DL,2,594,87.0,11.0,23.0,-1.0
2015-06-23 16:48:00,MQ,2,135,27.0,7.0,14.0,-2.0
2015-06-23 17:18:00,UA,2,1846,254.0,11.0,19.0,15.0
2015-06-23 17:18:00,DL,2,332,57.0,8.0,9.0,-5.0
2015-06-23 17:23:00,OO,2,677,93.0,6.0,18.0,13.0
2015-06-23 17:45:00,OO,2,223,69.0,7.0,6.0,33.0
2015-06-23 19:00:00,MQ,2,594,77.0,7.0,42.0,20.0
2015-06-23 19:21:00,WN,2,1262,191.0,8.0,7.0,61.0
2015-06-23 20:09:00,UA,2,826,101.0,9.0,15.0,12.0
2015-06-23 23:05:00,DL,2,226,40.0,4.0,14.0,-1.0
2015-06-23 23:37:00,EV,2,181,32.0,3.0,10.0,97.0
2015-06-24 05:28:00,WN,3,1011,127.0,10.0,9.0,-2.0
2015-06-24 07:24:00,AA,3,224,39.0,11.0,14.0,54.0
2015-06-24 07:30:00,AA,3,187,37.0,8.0,65.0,0.0
2015-06-24 08:32:00,UA,3,1744,255.0,17.0,18.0,48.0
2015-06-24 09:00:00,AA,3,1562,188.0,6.0,12.0,0.0
2015-06-24 10:26:00,OO,3,238,43.0,4.0,15.0,-7.0
2015-06-24 10:53:00,DL,3,4502,492.0,18.0,24.0,3.0
2015-06-24 10:59:00,WN,3,781,107.0,5.0,8.0,-1.0
2015-06-24 11:23:00,DL,3,1127,154.0,7.0,14.0,-1.0
2015-06-24 11:33:00,AA,3,1235,156.0,9.0,17.0,28.0
2015-06-24 12:20:00,DL,3,516,70.0,5.0,13.0,15.0
2015-06-24 13:07:00,EV,3,667,108.0,6.0,21.0,7.0
2015-06-24 13:28:00,AA,3,929,125.0,2.0,10.0,-2.0
2015-06-24 13:49:00,DL,3,432,71.0,5.0,17.0,212.0
2015-06-24 14:03:00,WN,3,1108,151.0,4.0,16.0,-2.0
2015-06-24 14:18:00,WN,3,822,106.0,14.0,8.0,3.0
2015-06-24 14:40:00,OO,3,584,103.0,10.0,9.0,-3.0
2015-06-24 15:04:00,OO,3,67,21.0,6.0,16.0,0.0
2015-06-24 15:27:00,EV,3,332,54.0,5.0,8.0,132.0
2015-06-24 15:59:00,EV,3,127,25.0,5.0,11.0,-3.0
2015-06-24 16:01:00,AA,3,985,135.0,17.0,20.0,-1.0
2015-06-24 16:24:00,AA,3,337,50.0,5.0,19.0,-1.0
2015-06-24 16:33:00,OO,3,1589,194.0,6.0,19.0,-4.0
2015-06-24 17:58:00,WN,3,287,44.0,4.0,7.0,18.0
2015-06-24 18:07:00,WN,3,373,61.0,4.0,7.0,17.0
2015-06-24 18:21:00,AA,3,1303,158.0,3.0,19.0,1.0
2015-06-24 18:33:00,UA,3,1222,146.0,6.0,13.0,8.0
2015-06-24 18:52:00,WN,3,888,126.0,4.0,34.0,27.0
2015-06-24 19:29:00,UA,3,2007,236.0,7.0,14.0,164.0
2015-06-24 19:30:00,WN,3,181,33.0,4.0,8.0,20.0
2015-06-24 22:42:00,US,3,280,50.0,4.0,10.0,-3.0
2015-06-25 05:50:00,B6,4,1069,139.0,6.0,10.0,-16.0
2015-06-25 05:53:00,EV,4,500,78.0,8.0,9.0,-7.0
2015-06-25 06:09:00,EV,4,448,69.0,11.0,11.0,9.0
2015-06-25 06:57:00,VX,4,1381,175.0,14.0,9.0,-3.0
2015-06-25 09:02:00,WN,4,601,93.0,6.0,22.0,-8.0
2015-06-25 11:17:00,UA,4,909,123.0,6.0,12.0,0.0
2015-06-25 11:20:00,WN,4,837,110.0,4.0,9.0,-5.0
2015-06-25 11:34:00,DL,4,1535,195.0,16.0,9.0,2.0
2015-06-25 12:18:00,AA,4,1242,158.0,10.0,9.0,-2.0
2015-06-25 13:24:00,DL,4,748,91.0,7.0,11.0,-6.0
2015-06-25 13:43:00,UA,4,1781,216.0,22.0,9.0,1.0
2015-06-25 13:44:00,WN,4,1999,234.0,5.0,17.0,14.0
2015-06-25 14:17:00,EV,4,201,41.0,8.0,9.0,-9.0
2015-06-25 14:23:00,EV,4,201,39.0,6.0,11.0,8.0
2015-06-25 14:34:00,EV,4,166,34.0,7.0,13.0,0.0
2015-06-25 16:27:00,WN,4,711,115.0,5.0,18.0,-3.0
2015-06-25 16:33:00,B6,4,187,38.0,10.0,22.0,-3.0
2015-06-25 17:33:00,DL,4,240,44.0,14.0,48.0,-6.0
2015-06-25 18:17:00,US,4,759,117.0,10.0,31.0,27.0
2015-06-25 18:44:00,EV,4,352,57.0,10.0,13.0,4.0
2015-06-25 19:38:00,DL,4,334,56.0,13.0,16.0,1.0
2015-06-25 21:10:00,WN,4,495,90.0,8.0,14.0,40.0
2015-06-25 21:23:00,WN,4,471,64.0,3.0,8.0,83.0
2015-06-25 21:34:00,DL,4,735,87.0,4.0,10.0,132.0
2015-06-25 21:37:00,AA,4,861,120.0,7.0,9.0,67.0
2015-06-25 22:15:00,UA,4,472,65.0,8.0,11.0,8.0
2015-06-25 22:59:00,WN,4,1014,145.0,8.0,9.0,204.0
2015-06-25 23:16:00,AA,4,224,37.0,4.0,11.0,81.0
2015-06-26 05:41:00,OO,5,898,128.0,9.0,12.0,-4.0
2015-06-26 06:11:00,MQ,5,491,113.0,12.0,12.0,19.0
2015-06-26 06:26:00,B6,5,301,56.0,3.0,12.0,21.0
2015-06-26 06:55:00,AA,5,1660,198.0,8.0,17.0,-5.0
2015-06-26 06:55:00,UA,5,1068,137.0,11.0,10.0,-9.0
2015-06-26 06:58:00,AA,5,1372,186.0,11.0,18.0,-5.0
2015-06-26 08:21:00,AA,5,733,99.0,8.0,15.0,-4.0
2015-06-26 08:45:00,WN,5,1756,212.0,4.0,6.0,5.0
2015-06-26 09:04:00,DL,5,240,40.0,4.0,11.0,-1.0
2015-06-26 09:43:00,US,5,646,84.0,7.0,15.0,-2.0
2015-06-26 09:53:00,US,5,184,32.0,12.0,46.0,-7.0
2015-06-26 10:13:00,AA,5,1726,218.0,6.0,15.0,-2.0
2015-06-26 10:23:00,DL,5,957,130.0,5.0,14.0,1.0
2015-06-26 11:46:00,AA,5,1438,191.0,7.0,11.0,-4.0
2015-06-26 12:08:00,OO,5,748,115.0,12.0,11.0,-7.0
2015-06-26 13:04:00,EV,5,643,95.0,7.0,10.0,4.0
2015-06-26 13:39:00,DL,5,588,81.0,5.0,9.0,-2.0
2015-06-26 14:08:00,UA,5,1635,205.0,6.0,15.0,-7.0
2015-06-26 14:24:00,MQ,5,779,110.0,6.0,29.0,15.0
2015-06-26 14:36:00,AA,5,187,42.0,11.0,15.0,-4.0
2015-06-26 14:38:00,WN,5,543,84.0,5.0,13.0,13.0
2015-06-26 15:16:00,OO,5,375,61.0,4.0,19.0,5.0
2015-06-26 16:01:00,AA,5,929,135.0,14.0,12.0,-11.0
2015-06-26 17:47:00,EV,5,95,25.0,3.0,15.0,-5.0
2015-06-26 17:52:00,WN,5,937,130.0,7.0,14.0,-3.0
2015-06-26 18:03:00,WN,5,423,60.0,4.0,11.0,23.0
2015-06-26 19:24:00,VX,5,1184,154.0,5.0,22.0,69.0
2015-06-26 19:35:00,OO,5,157,37.0,11.0,46.0,5.0
2015-06-26 19:54:00,EV,5,223,43.0,9.0,10.0,-5.0
2015-06-26 20:19:00,MQ,5,296,46.0,7.0,47.0,14.0
2015-06-26 21:41:00,WN,5,588,81.0,4.0,11.0,11.0
2015-06-27 05:56:00,EV,6,282,51.0,7.0,11.0,-4.0
2015-06-27 05:58:00,AA,6,1197,155.0,5.0,13.0,-2.0
2015-06-27 06:49:00,F9,6,1546,212.0,8.0,16.0,-11.0
2015-06-27 07:03:00,WN,6,971,135.0,6.0,7.0,-2.0
2015-06-27 07:47:00,WN,6,933,116.0,3.0,9.0,-3.0
2015-06-27 10:59:00,B6,6,846,108.0,5.0,15.0,-5.0
2015-06-27 11:13:00,EV,6,528,83.0,5.0,14.0,-6.0
2015-06-27 11:19:00,AA,6,1013,136.0,6.0,18.0,-6.0
2015-06-27 15:22:00,AA,6,1121,144.0,9.0,20.0,82.0
2015-06-27 15:22:00,DL,6,2139,274.0,8.0,29.0,1.0
2015-06-27 15:23:00,F9,6,606,135.0,10.0,18.0,48.0
2015-06-27 16:04:00,EV,6,779,99.0,25.0,13.0,10.0
2015-06-27 16:11:00,UA,6,967,125.0,9.0,15.0,-4.0
2015-06-27 17:10:00,US,6,1576,,,17.0,-5.0
2015-06-27 17:31:00,WN,6,338,57.0,6.0,8.0,16.0
2015-06-27 18:17:00,WN,6,651,88.0,4.0,10.0,82.0
2015-06-27 19:07:00,EV,6,352,58.0,3.0,23.0,141.0
2015-06-27 19:33:00,AS,6,2846,326.0,8.0,13.0,-7.0
2015-06-27 21:15:00,WN,6,414,70.0,6.0,10.0,15.0
2015-06-27 21:21:00,AS,6,599,83.0,3.0,14.0,1.0
2015-06-27 23:37:00,AS,6,95,24.0,6.0,12.0,74.0
2015-06-28 06:30:00,WN,7,1235,160.0,3.0,10.0,0.0
2015-06-28 06:46:00,DL,7,954,114.0,10.0,12.0,-4.0
2015-06-28 07:19:00,OO,7,411,67.0,8.0,13.0,-6.0
2015-06-28 07:55:00,MQ,7,396,63.0,8.0,13.0,-6.0
2015-06-28 08:00:00,AA,7,2556,329.0,4.0,27.0,-2.0
2015-06-28 08:23:00,WN,7,349,59.0,5.0,13.0,8.0
2015-06-28 08:27:00,DL,7,516,87.0,9.0,12.0,12.0
2015-06-28 09:15:00,EV,7,350,53.0,6.0,12.0,-9.0
2015-06-28 09:15:00,MQ,7,287,47.0,8.0,18.0,10.0
2015-06-28 11:07:00,WN,7,604,78.0,4.0,7.0,-3.0
2015-06-28 11:31:00,MQ,7,622,90.0,4.0,10.0,-1.0
2015-06-28 13:31:00,WN,7,342,51.0,6.0,7.0,-4.0
2015-06-28 13:44:00,OO,7,129,26.0,17.0,15.0,-4.0
2015-06-28 13:56:00,OO,7,300,53.0,4.0,13.0,-4.0
2015-06-28 14:39:00,US,7,728,93.0,9.0,17.0,24.0
2015-06-28 16:03:00,MQ,7,296,52.0,3.0,16.0,3.0
2015-06-28 16:32:00,VX,7,337,49.0,3.0,11.0,7.0
2015-06-28 16:34:00,WN,7,1107,155.0,3.0,13.0,39.0
2015-06-28 16:44:00,MQ,7,108,24.0,2.0,17.0,-2.0
2015-06-28 17:25:00,NK,7,460,71.0,10.0,8.0,-7.0
2015-06-28 17:25:00,US,7,507,74.0,4.0,10.0,10.0
2015-06-28 18:07:00,WN,7,436,58.0,4.0,9.0,32.0
2015-06-28 18:23:00,OO,7,541,69.0,3.0,17.0,23.0
2015-06-28 18:47:00,DL,7,406,66.0,5.0,11.0,2.0
2015-06-28 19:18:00,UA,7,733,93.0,7.0,28.0,18.0
2015-06-28 19:36:00,UA,7,1222,153.0,9.0,26.0,71.0
2015-06-28 19:45:00,WN,7,1167,159.0,5.0,7.0,0.0
2015-06-28 21:20:00,EV,7,106,23.0,4.0,14.0,0.0
2015-06-28 21:37:00,WN,7,1947,246.0,35.0,15.0,32.0
2015-06-28 22:11:00,DL,7,2519,327.0,6.0,14.0,-3.0
2015-06-28 22:16:00,DL,7,1892,228.0,5.0,15.0,-4.0
2015-06-29 06:08:00,UA,1,867,131.0,10.0,20.0,-2.0
2015-06-29 07:48:00,OO,1,649,95.0,4.0,12.0,-7.0
2015-06-29 07:53:00,EV,1,533,87.0,8.0,25.0,-2.0
2015-06-29 08:48:00,EV,1,562,85.0,7.0,13.0,-4.0
2015-06-29 09:24:00,US,1,1337,176.0,9.0,17.0,-5.0
2015-06-29 10:10:00,DL,1,500,73.0,7.0,14.0,-8.0
2015-06-29 10:32:00,WN,1,446,79.0,7.0,11.0,-3.0
2015-06-29 10:54:00,WN,1,632,97.0,4.0,11.0,4.0
2015-06-29 11:27:00,B6,1,1237,188.0,7.0,21.0,0.0
2015-06-29 11:28:00,WN,1,738,96.0,4.0,11.0,-2.0
2015-06-29 12:04:00,WN,1,407,63.0,14.0,11.0,-1.0
2015-06-29 12:22:00,UA,1,1723,211.0,3.0,19.0,3.0
2015-06-29 14:11:00,OO,1,129,28.0,3.0,15.0,-4.0
2015-06-29 14:19:00,EV,1,448,67.0,8.0,9.0,4.0
2015-06-29 14:29:00,DL,1,954,132.0,11.0,29.0,1.0
2015-06-29 14:29:00,VX,1,1381,170.0,8.0,8.0,59.0
2015-06-29 15:34:00,EV,1,346,57.0,3.0,13.0,-4.0
2015-06-29 16:59:00,EV,1,181,32.0,4.0,15.0,4.0
2015-06-29 17:03:00,DL,1,240,39.0,4.0,13.0,12.0
2015-06-29 17:31:00,UA,1,862,107.0,6.0,10.0,3.0
2015-06-29 17:55:00,US,1,214,50.0,8.0,17.0,-5.0
2015-06-29 18:17:00,WN,1,1123,148.0,6.0,12.0,-3.0
2015-06-29 19:17:00,WN,1,349,65.0,7.0,7.0,57.0
2015-06-29 19:31:00,UA,1,315,49.0,4.0,18.0,18.0
2015-06-29 20:35:00,DL,1,304,53.0,4.0,18.0,-7.0
2015-06-29 23:08:00,F9,1,1947,240.0,10.0,14.0,-7.0
2015-06-30 05:57:00,DL,2,874,111.0,12.0,12.0,-3.0
2015-06-30 06:05:00,EV,2,562,102.0,7.0,14.0,-5.0
2015-06-30 06:18:00,EV,2,654,97.0,10.0,14.0,-9.0
2015-06-30 06:25:00,OO,2,306,53.0,11.0,8.0,-5.0
2015-06-30 06:54:00,US,2,184,42.0,5.0,25.0,-6.0
2015-06-30 07:07:00,WN,2,663,86.0,17.0,9.0,-3.0
2015-06-30 07:59:00,AS,2,2329,265.0,3.0,23.0,-6.0
2015-06-30 08:19:00,DL,2,214,39.0,8.0,25.0,-3.0
2015-06-30 09:50:00,DL,2,503,63.0,3.0,8.0,0.0
2015-06-30 10:03:00,EV,2,227,44.0,4.0,26.0,-2.0
2015-06-30 10:07:00,WN,2,281,45.0,3.0,17.0,-8.0
2015-06-30 10:23:00,WN,2,402,58.0,10.0,13.0,283.0
2015-06-30 11:21:00,OO,2,596,93.0,7.0,10.0,-8.0
2015-06-30 11:45:00,WN,2,495,74.0,8.0,16.0,0.0
2015-06-30 11:59:00,AA,2,1391,187.0,7.0,22.0,9.0
2015-06-30 12:08:00,DL,2,432,65.0,8.0,45.0,-2.0
2015-06-30 12:25:00,WN,2,798,103.0,7.0,9.0,10.0
2015-06-30 12:54:00,WN,2,447,74.0,3.0,8.0,19.0
2015-06-30 13:18:00,HA,2,163,28.0,8.0,9.0,0.0
2015-06-30 13:20:00,AA,2,1107,142.0,4.0,14.0,65.0
2015-06-30 16:17:00,UA,2,1005,127.0,8.0,21.0,23.0
2015-06-30 16:30:00,NK,2,334,57.0,11.0,13.0,5.0
2015-06-30 16:59:00,VX,2,447,60.0,8.0,17.0,-1.0
2015-06-30 17:14:00,WN,2,1814,240.0,6.0,16.0,29.0
2015-06-30 17:38:00,AA,2,1205,165.0,5.0,8.0,3.0
2015-06-30 17:55:00,WN,2,1075,136.0,4.0,8.0,50.0
2015-06-30 18:06:00,NK,2,460,65.0,26.0,10.0,34.0
2015-06-30 19:26:00,AA,2,1107,141.0,5.0,20.0,41.0
2015-06-30 19:53:00,NK,2,563,90.0,4.0,14.0,83.0
2015-06-30 20:09:00,MQ,2,812,116.0,11.0,19.0,4.0
2015-06-30 20:37:00,DL,2,368,54.0,7.0,18.0,17.0
2015-06-30 20:57:00,DL,2,640,88.0,3.0,26.0,10.0
2015-06-30 21:20:00,B6,2,612,103.0,6.0,15.0,19.0
2015-06-30 21:22:00,WN,2,307,53.0,7.0,11.0,2.0
2015-06-30 22:30:00,EV,2,299,52.0,14.0,17.0,-5.0
2015-07-01 06:05:00,OO,3,1504,194.0,6.0,16.0,5.0
2015-07-01 06:20:00,DL,3,1892,237.0,5.0,19.0,5.0
2015-07-01 06:24:00,WN,3,1011,130.0,5.0,10.0,9.0
2015-07-01 06:56:00,VX,3,337,50.0,7.0,13.0,-4.0
2015-07-01 07:12:00,WN,3,1521,198.0,8.0,14.0,-3.0
2015-07-01 08:17:00,DL,3,1747,208.0,6.0,25.0,-1.0
2015-07-01 08:35:00,DL,3,1020,145.0,7.0,24.0,0.0
2015-07-01 09:15:00,HA,3,163,28.0,5.0,14.0,-5.0
2015-07-01 09:19:00,OO,3,220,36.0,4.0,28.0,-4.0
2015-07-01 09:20:00,AA,3,1096,138.0,6.0,10.0,-5.0
2015-07-01 09:21:00,UA,3,2846,379.0,4.0,31.0,8.0
2015-07-01 09:58:00,AA,3,728,104.0,6.0,13.0,18.0
2015-07-01 09:58:00,F9,3,991,125.0,11.0,13.0,-12.0
2015-07-01 10:24:00,EV,3,1330,190.0,4.0,12.0,19.0
2015-07-01 10:45:00,AS,3,2541,324.0,4.0,10.0,-5.0
2015-07-01 10:59:00,WN,3,406,62.0,4.0,20.0,-1.0
2015-07-01 13:09:00,DL,3,669,98.0,6.0,10.0,16.0
2015-07-01 14:04:00,WN,3,1751,220.0,6.0,14.0,4.0
2015-07-01 16:48:00,OO,3,566,88.0,10.0,40.0,-1.0
2015-07-01 18:02:00,B6,3,2343,291.0,7.0,18.0,172.0
2015-07-01 18:22:00,MQ,3,738,98.0,3.0,23.0,-3.0
2015-07-01 18:49:00,EV,3,476,61.0,4.0,12.0,9.0
2015-07-01 19:52:00,WN,3,842,114.0,4.0,16.0,72.0
2015-07-01 20:16:00,WN,3,480,69.0,4.0,12.0,101.0
2015-07-01 20:18:00,OO,3,209,37.0,7.0,11.0,18.0
